dataset,val_uid,train_uid,similarity,train_correct_judge,train_correct_extracted,baseline_correct,reflection_correct_simple,reflection_injected_simple,reflection_correct_complex,reflection_injected_complex
gsm8k,gsm8k-train-002729,gsm8k-train-001181,0.7891779541969299,True,True,True,True,True,True,True
gsm8k,gsm8k-train-002734,gsm8k-train-006873,0.6949552893638611,True,True,True,True,True,True,True
gsm8k,gsm8k-train-002735,gsm8k-train-005894,0.8384202122688293,True,True,True,True,True,True,True
gsm8k,gsm8k-train-002739,gsm8k-train-001209,0.661139965057373,True,True,False,False,True,False,True
gsm8k,gsm8k-train-002760,gsm8k-train-000637,0.7442991137504578,True,True,False,,True,True,True
gsm8k,gsm8k-train-002767,gsm8k-train-001827,0.6984190344810486,True,True,True,True,True,,True
gsm8k,gsm8k-train-002770,gsm8k-train-004018,0.8175829648971558,True,True,,True,True,False,True
gsm8k,gsm8k-train-002803,gsm8k-train-006086,0.7612728476524353,True,True,True,True,True,True,True
gsm8k,gsm8k-train-002815,gsm8k-train-003799,0.7026640176773071,True,True,True,True,True,True,True
gsm8k,gsm8k-train-002847,gsm8k-train-004558,0.7161845564842224,True,True,True,True,True,True,True
gsm8k,gsm8k-train-002867,gsm8k-train-007156,0.6874565482139587,True,True,True,False,True,False,True
gsm8k,gsm8k-train-002872,gsm8k-train-004115,0.7428561449050903,True,True,True,True,True,True,True
gsm8k,gsm8k-train-002877,gsm8k-train-001755,0.7254899144172668,True,True,True,True,True,True,True
gsm8k,gsm8k-train-002891,gsm8k-train-006704,0.6049484610557556,True,True,True,False,True,True,True
gsm8k,gsm8k-train-002892,gsm8k-train-001755,0.7782354950904846,True,True,True,True,True,True,True
gsm8k,gsm8k-train-002894,gsm8k-train-002015,0.6859895586967468,True,True,True,True,True,True,True
gsm8k,gsm8k-train-002895,gsm8k-train-005569,0.7977463006973267,True,True,True,True,True,True,True
gsm8k,gsm8k-train-002898,gsm8k-train-005446,0.7638052701950073,True,True,True,False,True,True,True
gsm8k,gsm8k-train-002919,gsm8k-train-003551,0.5769426822662354,True,True,True,True,True,True,True
gsm8k,gsm8k-train-002926,gsm8k-train-007156,0.705396831035614,True,True,True,True,True,True,True
gsm8k,gsm8k-train-002930,gsm8k-train-002737,0.6883186101913452,True,True,True,True,True,True,True
gsm8k,gsm8k-train-002932,gsm8k-train-005375,0.5693467259407043,True,True,True,True,True,True,True
gsm8k,gsm8k-train-002935,gsm8k-train-002325,0.7810933589935303,True,True,True,True,True,True,True
gsm8k,gsm8k-train-002937,gsm8k-train-002060,0.6947283148765564,True,True,False,True,True,True,True
gsm8k,gsm8k-train-002939,gsm8k-train-007412,0.695306658744812,True,True,False,True,True,True,True
gsm8k,gsm8k-train-002949,gsm8k-train-004914,0.6921964287757874,True,True,,True,True,True,True
gsm8k,gsm8k-train-002955,gsm8k-train-003612,0.7004265189170837,True,True,True,True,True,True,True
gsm8k,gsm8k-train-002972,gsm8k-train-006032,0.7458498477935791,True,True,True,True,True,True,True
gsm8k,gsm8k-train-002991,gsm8k-train-001994,0.6806870698928833,True,True,True,True,True,True,True
gsm8k,gsm8k-train-002992,gsm8k-train-006164,0.7327181100845337,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003003,gsm8k-train-000416,0.9568836688995361,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003004,gsm8k-train-000334,0.7040749788284302,True,True,True,False,True,True,True
gsm8k,gsm8k-train-003025,gsm8k-train-007104,0.6968926191329956,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003028,gsm8k-train-001526,0.6376738548278809,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003041,gsm8k-train-001611,0.758347749710083,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003050,gsm8k-train-003865,0.7488017678260803,False,False,True,True,True,True,True
gsm8k,gsm8k-train-003065,gsm8k-train-003948,0.6800715923309326,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003069,gsm8k-train-000534,0.7089822888374329,True,True,True,False,True,True,True
gsm8k,gsm8k-train-003091,gsm8k-train-006103,0.7887991666793823,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003094,gsm8k-train-001103,0.7002096772193909,True,True,True,False,True,True,True
gsm8k,gsm8k-train-003096,gsm8k-train-005715,0.5445895195007324,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003101,gsm8k-train-007180,0.7067046165466309,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003102,gsm8k-train-003598,0.6467824578285217,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003103,gsm8k-train-001255,0.6994081735610962,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003135,gsm8k-train-006580,0.757112979888916,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003139,gsm8k-train-001252,0.7506646513938904,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003150,gsm8k-train-006861,0.7520585060119629,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003160,gsm8k-train-006006,0.8195958733558655,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003161,gsm8k-train-002203,0.7573466897010803,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003165,gsm8k-train-004304,0.6265426874160767,True,True,False,True,True,True,True
gsm8k,gsm8k-train-003179,gsm8k-train-007289,0.7013315558433533,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003180,gsm8k-train-004162,0.6993199586868286,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003184,gsm8k-train-006887,0.6577914357185364,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003192,gsm8k-train-007007,0.695328950881958,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003193,gsm8k-train-006573,0.5469600558280945,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003197,gsm8k-train-001141,0.7629130482673645,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003201,gsm8k-train-004080,0.7567554116249084,True,True,True,False,True,True,True
gsm8k,gsm8k-train-003205,gsm8k-train-006768,0.5666483044624329,False,,True,False,True,False,True
gsm8k,gsm8k-train-003209,gsm8k-train-005022,0.6485750079154968,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003220,gsm8k-train-000676,0.7800432443618774,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003225,gsm8k-train-001395,0.7189432382583618,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003230,gsm8k-train-005575,0.6407203078269958,False,False,True,True,True,True,True
gsm8k,gsm8k-train-003244,gsm8k-train-001584,0.7109245657920837,True,True,False,False,True,True,True
gsm8k,gsm8k-train-003248,gsm8k-train-003606,0.636660635471344,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003253,gsm8k-train-005099,0.7134861350059509,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003267,gsm8k-train-003539,0.721856415271759,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003270,gsm8k-train-002292,0.7072743773460388,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003293,gsm8k-train-003137,0.7671880722045898,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003304,gsm8k-train-004916,0.7958182096481323,True,True,False,False,True,False,True
gsm8k,gsm8k-train-003316,gsm8k-train-006038,0.7410698533058167,True,True,True,False,True,True,True
gsm8k,gsm8k-train-003328,gsm8k-train-002311,0.7528606653213501,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003335,gsm8k-train-001752,0.6685440540313721,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003341,gsm8k-train-000184,0.7739439606666565,False,False,True,True,True,True,True
gsm8k,gsm8k-train-003353,gsm8k-train-003895,0.749025285243988,True,True,True,True,True,False,True
gsm8k,gsm8k-train-003355,gsm8k-train-007401,0.7671043276786804,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003356,gsm8k-train-003021,0.6365594863891602,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003357,gsm8k-train-000025,0.7651059031486511,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003370,gsm8k-train-005608,0.7387574315071106,True,True,True,True,True,False,True
gsm8k,gsm8k-train-003374,gsm8k-train-005529,0.6696624755859375,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003379,gsm8k-train-003198,0.6894049048423767,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003381,gsm8k-train-003836,0.8756786584854126,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003391,gsm8k-train-005539,0.6910456418991089,True,True,False,False,True,False,True
gsm8k,gsm8k-train-003397,gsm8k-train-006728,0.6706252694129944,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003400,gsm8k-train-002884,0.6899954676628113,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003402,gsm8k-train-001536,0.7895233631134033,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003408,gsm8k-train-000343,0.7244959473609924,True,True,False,True,True,True,True
gsm8k,gsm8k-train-003414,gsm8k-train-006008,0.8571070432662964,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003419,gsm8k-train-006867,0.7364027500152588,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003431,gsm8k-train-003710,0.6738928556442261,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003440,gsm8k-train-005532,0.75454181432724,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003446,gsm8k-train-007322,0.7450385689735413,True,True,True,True,True,False,True
gsm8k,gsm8k-train-003457,gsm8k-train-006682,0.6157379150390625,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003459,gsm8k-train-004574,0.5609576106071472,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003471,gsm8k-train-003266,0.6811047792434692,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003483,gsm8k-train-004828,0.7307175993919373,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003484,gsm8k-train-000465,0.6635963320732117,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003486,gsm8k-train-000550,0.9041033983230591,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003488,gsm8k-train-002354,0.6696414351463318,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003489,gsm8k-train-006626,0.6320300102233887,True,True,True,False,True,True,True
gsm8k,gsm8k-train-003493,gsm8k-train-006748,0.7524028420448303,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003494,gsm8k-train-001288,0.6388933658599854,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003500,gsm8k-train-001586,0.5976154804229736,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003510,gsm8k-train-005710,0.7385731339454651,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003529,gsm8k-train-006191,0.6729884743690491,True,True,True,False,True,False,True
gsm8k,gsm8k-train-003535,gsm8k-train-006768,0.7391948103904724,False,,True,True,True,True,True
gsm8k,gsm8k-train-003536,gsm8k-train-002429,0.7109180688858032,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003538,gsm8k-train-003527,0.6409971117973328,True,True,True,False,True,False,True
gsm8k,gsm8k-train-003541,gsm8k-train-004149,0.6930323839187622,False,True,True,True,True,True,True
gsm8k,gsm8k-train-003543,gsm8k-train-003227,0.6170706152915955,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003550,gsm8k-train-005894,0.7914554476737976,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003557,gsm8k-train-005497,0.7108860611915588,,True,True,True,False,True,False
gsm8k,gsm8k-train-003562,gsm8k-train-007294,0.6296223998069763,True,True,False,True,True,True,True
gsm8k,gsm8k-train-003564,gsm8k-train-006081,0.7270000576972961,True,True,True,False,True,True,True
gsm8k,gsm8k-train-003566,gsm8k-train-000133,0.7530516386032104,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003575,gsm8k-train-004509,0.7858895659446716,True,True,False,True,True,True,True
gsm8k,gsm8k-train-003582,gsm8k-train-001521,0.7047618627548218,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003592,gsm8k-train-007176,0.7150930166244507,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003594,gsm8k-train-002783,0.6601219177246094,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003610,gsm8k-train-004051,0.7497236728668213,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003614,gsm8k-train-005113,0.6389880776405334,True,True,True,True,True,False,True
gsm8k,gsm8k-train-003617,gsm8k-train-004037,0.736406683921814,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003620,gsm8k-train-004156,0.7038466334342957,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003637,gsm8k-train-006285,0.5995162725448608,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003650,gsm8k-train-001043,0.7678597569465637,True,True,True,True,True,False,True
gsm8k,gsm8k-train-003656,gsm8k-train-005932,0.6542215347290039,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003666,gsm8k-train-004901,0.5838230848312378,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003667,gsm8k-train-000003,0.8028762340545654,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003709,gsm8k-train-000869,0.7273140549659729,True,True,False,True,True,True,True
gsm8k,gsm8k-train-003711,gsm8k-train-003318,0.7901246547698975,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003718,gsm8k-train-005169,0.7501814365386963,False,True,True,True,True,True,True
gsm8k,gsm8k-train-003726,gsm8k-train-007203,0.6730664968490601,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003751,gsm8k-train-004729,0.7444354891777039,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003753,gsm8k-train-004034,0.7509718537330627,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003761,gsm8k-train-007447,0.6803380846977234,True,True,False,True,True,True,True
gsm8k,gsm8k-train-003772,gsm8k-train-000372,0.5042791366577148,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003774,gsm8k-train-000362,0.6653942465782166,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003788,gsm8k-train-001802,0.746558427810669,True,,True,True,True,True,True
gsm8k,gsm8k-train-003791,gsm8k-train-006839,0.814665675163269,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003794,gsm8k-train-004519,0.976206362247467,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003797,gsm8k-train-003849,0.7260818481445312,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003829,gsm8k-train-004916,0.7935617566108704,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003832,gsm8k-train-005286,0.710030734539032,True,True,False,False,True,False,True
gsm8k,gsm8k-train-003844,gsm8k-train-001111,0.6340003609657288,True,,True,True,True,True,True
gsm8k,gsm8k-train-003860,gsm8k-train-005156,0.5738139748573303,True,,True,True,True,True,True
gsm8k,gsm8k-train-003881,gsm8k-train-005920,0.6232816576957703,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003889,gsm8k-train-001227,0.7084774374961853,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003894,gsm8k-train-005881,0.8405011892318726,True,True,True,False,True,True,True
gsm8k,gsm8k-train-003898,gsm8k-train-000701,0.7901265621185303,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003912,gsm8k-train-003118,0.7832046747207642,True,True,True,False,True,True,True
gsm8k,gsm8k-train-003914,gsm8k-train-000516,0.6838092803955078,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003926,gsm8k-train-005668,0.7203863263130188,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003929,gsm8k-train-006350,0.6436510682106018,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003931,gsm8k-train-001896,0.7102349400520325,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003938,gsm8k-train-001506,0.7079593539237976,True,True,True,False,True,False,True
gsm8k,gsm8k-train-003939,gsm8k-train-007047,0.7683593034744263,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003940,gsm8k-train-000392,0.6817885637283325,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003944,gsm8k-train-001330,0.7402862310409546,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003959,gsm8k-train-002356,0.7707372903823853,False,False,True,True,True,True,True
gsm8k,gsm8k-train-003962,gsm8k-train-005427,0.6558238863945007,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003965,gsm8k-train-001066,0.7577142119407654,True,True,True,False,True,False,True
gsm8k,gsm8k-train-003968,gsm8k-train-001801,0.7819404602050781,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003973,gsm8k-train-000940,0.7124239206314087,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003977,gsm8k-train-004722,0.6894446015357971,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003979,gsm8k-train-005881,0.7091397047042847,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003989,gsm8k-train-003612,0.7736865282058716,True,True,True,True,True,True,True
gsm8k,gsm8k-train-003993,gsm8k-train-001177,0.7457255721092224,True,True,True,True,True,True,True
gsm8k,gsm8k-train-004038,gsm8k-train-006202,0.5668768286705017,True,True,True,True,True,True,True
gsm8k,gsm8k-train-004040,gsm8k-train-001097,0.7372705936431885,True,True,True,True,True,True,True
gsm8k,gsm8k-train-004041,gsm8k-train-006692,0.7121297717094421,True,True,True,True,True,True,True
gsm8k,gsm8k-train-004053,gsm8k-train-004276,0.666668176651001,True,True,True,True,True,True,True
gsm8k,gsm8k-train-004055,gsm8k-train-004104,0.7075168490409851,True,True,True,True,True,True,True
gsm8k,gsm8k-train-004059,gsm8k-train-007161,0.744274914264679,True,True,True,True,True,True,True
gsm8k,gsm8k-train-004063,gsm8k-train-003237,0.7164087295532227,True,True,True,True,True,True,True
gsm8k,gsm8k-train-004066,gsm8k-train-004241,0.7235907316207886,False,False,False,True,True,True,True
gsm8k,gsm8k-train-004087,gsm8k-train-005662,0.6660328507423401,True,True,True,True,True,True,True
gsm8k,gsm8k-train-004111,gsm8k-train-000511,0.742210865020752,True,True,True,True,True,True,True
gsm8k,gsm8k-train-004121,gsm8k-train-001522,0.5387023687362671,True,True,True,True,True,True,True
gsm8k,gsm8k-train-004138,gsm8k-train-007405,0.901435136795044,True,True,True,True,True,True,True
gsm8k,gsm8k-train-004145,gsm8k-train-002693,0.7213576436042786,True,True,False,True,True,True,True
gsm8k,gsm8k-train-004147,gsm8k-train-003164,0.7014460563659668,True,True,True,True,True,True,True
gsm8k,gsm8k-train-004152,gsm8k-train-003053,0.6999955177307129,True,True,True,True,True,False,True
gsm8k,gsm8k-train-004161,gsm8k-train-005355,0.7535482048988342,True,True,True,False,True,True,True
gsm8k,gsm8k-train-004178,gsm8k-train-005204,0.6929755210876465,True,True,True,True,True,True,True
gsm8k,gsm8k-train-004184,gsm8k-train-000028,0.6305716037750244,True,True,True,True,True,True,True
gsm8k,gsm8k-train-004185,gsm8k-train-001562,0.7213369607925415,True,True,True,False,True,True,True
gsm8k,gsm8k-train-004192,gsm8k-train-007253,0.7813305258750916,True,True,True,True,True,True,True
