model,dataset,depth,pool,similarity,effect,ci_low,ci_high,effective_n
mistral-7b,arc,complex,correct,0.6774924401938914,-0.09315801887154461,-0.18084829212230566,-0.01023304228567273,190.70663272348395
mistral-7b,arc,complex,correct,0.6832321757823228,-0.09599786485974712,-0.18606558879754842,-0.011603897576955364,182.83066476220452
mistral-7b,arc,complex,correct,0.6889719113707542,-0.09871354087236918,-0.19084605885240669,-0.013605159321772876,175.25779490732648
mistral-7b,arc,complex,correct,0.6947116469591855,-0.10128897623471378,-0.19529418638392188,-0.015581532692505715,167.9663944156911
mistral-7b,arc,complex,correct,0.7004513825476169,-0.10370844744644608,-0.19927364179910995,-0.01711423433944844,160.92724381521657
mistral-7b,arc,complex,correct,0.7061911181360483,-0.10595658429810836,-0.20191561643534964,-0.019261945894633585,154.10497382307864
mistral-7b,arc,complex,correct,0.7119308537244795,-0.10801837897773736,-0.20538217646660137,-0.020161815552053035,147.45964414111899
mistral-7b,arc,complex,correct,0.717670589312911,-0.10987920749284635,-0.2083715516173339,-0.020718267550543918,140.94856695983785
mistral-7b,arc,complex,correct,0.7234103249013423,-0.11152487307861818,-0.21112927725715194,-0.021434341524447707,134.52848141194508
mistral-7b,arc,complex,correct,0.7291500604897736,-0.11294168098486038,-0.2149895830987192,-0.021643141603023806,128.1581512443781
mistral-7b,arc,complex,correct,0.734889796078205,-0.11411655300355149,-0.216437728527458,-0.02405012937621578,121.80138048995727
mistral-7b,arc,complex,correct,0.7406295316666364,-0.11503718819211946,-0.21833208569464843,-0.02514817021055937,115.43031699791969
mistral-7b,arc,complex,correct,0.7463692672550677,-0.11569227337097636,-0.22177343355547066,-0.025471865162828653,109.02875209395609
mistral-7b,arc,complex,correct,0.7521090028434991,-0.11607174309824596,-0.2226285737783074,-0.023906408184659965,102.5949598876439
mistral-7b,arc,complex,correct,0.7578487384319305,-0.116167084028258,-0.22237742814714204,-0.02331857339192075,96.14350933356144
mistral-7b,arc,simple,all,0.29880037605762483,-0.042704998414869265,-0.09413565015011971,0.00984242643304585,241.7052144399203
mistral-7b,arc,simple,all,0.3042932577803731,-0.04244292761051243,-0.09326569454257931,0.009053531390147522,248.90726367101104
mistral-7b,arc,simple,all,0.3097861395031214,-0.04214528525916053,-0.09234128747155182,0.0086195071838606,257.00626721366086
mistral-7b,arc,simple,all,0.31527902122586965,-0.04180890521201257,-0.0914256909384472,0.008575612138763747,266.09385944739154
mistral-7b,arc,simple,all,0.32077190294861796,-0.041430892067517905,-0.09045543066592653,0.00850658016826284,276.2572659521668
mistral-7b,arc,simple,all,0.3262647846713662,-0.04100881070175534,-0.08905062318582455,0.00859326089955493,287.5712517798104
mistral-7b,arc,simple,all,0.3317576663941145,-0.040540906607410825,-0.08831628656182657,0.008097597661505718,300.0866698186098
mistral-7b,arc,simple,all,0.3372505481168628,-0.04002634992410464,-0.08700704883482381,0.007861193578327187,313.8151128830862
mistral-7b,arc,simple,all,0.34274342983961104,-0.039465490945378594,-0.08584770560263613,0.008753722489439167,328.7097311892696
mistral-7b,arc,simple,all,0.34823631156235935,-0.038860109487587446,-0.08457591582156236,0.008776365806408415,344.6433862387428
mistral-7b,arc,simple,all,0.3537291932851076,-0.03821363565225212,-0.08322754651996679,0.008992592445393362,361.38709003871975
mistral-7b,arc,simple,all,0.3592220750078559,-0.037531316326087624,-0.08205009999749249,0.008548541207089552,378.5939818616842
mistral-7b,arc,simple,all,0.36471495673060417,-0.03682030145582607,-0.08109347990044014,0.00859387750247404,395.7962592065839
mistral-7b,arc,simple,all,0.3702078384533525,-0.03608962771708092,-0.08098579823504522,0.010061268897896655,412.42316162344184
mistral-7b,arc,simple,all,0.37570072017610073,-0.03535008510388213,-0.08022602574177382,0.010800166985640722,427.8455764521915
mistral-7b,arc,simple,all,0.381193601898849,-0.034613963736117824,-0.07996014248263167,0.011493996809394825,441.44604275684304
mistral-7b,arc,simple,all,0.3866864836215973,-0.033894692319264494,-0.07958908455041092,0.012328397434943725,452.7030593734489
mistral-7b,arc,simple,all,0.3921793653443456,-0.03320639383392154,-0.07880236326028237,0.013174599157081527,461.2698290266451
mistral-7b,arc,simple,all,0.39767224706709386,-0.03256339545697858,-0.07879402205656819,0.014612032575664223,467.0253875238448
mistral-7b,arc,simple,all,0.4031651287898421,-0.03197973604172977,-0.07850292595456178,0.014465452290442802,470.0833822695932
mistral-7b,arc,simple,all,0.40865801051259043,-0.03146871435980529,-0.07805111961400678,0.015900094532289532,470.7578472418242
mistral-7b,arc,simple,all,0.4141508922353387,-0.03104251481332285,-0.07805243994958223,0.016609130707317635,469.499035388716
mistral-7b,arc,simple,all,0.41964377395808694,-0.03071193593476121,-0.07860841064176526,0.017653137878255704,466.8191645935109
mistral-7b,arc,simple,all,0.42513665568083525,-0.030486233113800127,-0.07867214938783683,0.017783440116032178,463.2260967565833
mistral-7b,arc,simple,all,0.43062953740358356,-0.03037307327525493,-0.07893363411379761,0.018472476723912914,459.1756275051318
mistral-7b,arc,simple,all,0.4361224191263318,-0.030378587899655193,-0.0795218836427174,0.018367695224376084,455.04493220564024
mistral-7b,arc,simple,all,0.4416153008490801,-0.0305075031776119,-0.07917231838532002,0.017867441677580705,451.1240184374449
mistral-7b,arc,simple,all,0.4471081825718284,-0.030763322584403997,-0.08030316798685606,0.017892146052557907,447.61959630559863
mistral-7b,arc,simple,all,0.45260106429457664,-0.031148537292939118,-0.08079583841085508,0.01770334544148535,444.6658073516576
mistral-7b,arc,simple,all,0.4580939460173249,-0.03166484264919224,-0.08133829824090857,0.017845299208600646,442.3375171108666
mistral-7b,arc,simple,all,0.4635868277400732,-0.03231334329042194,-0.08192332838423065,0.017857490935357413,440.6634119053483
mistral-7b,arc,simple,all,0.4690797094628215,-0.03309473437321216,-0.08261669209185954,0.017658543157593465,439.63743779549515
mistral-7b,arc,simple,all,0.47457259118556977,-0.03400945103129842,-0.0845916584188632,0.017321481452023193,439.22802217271357
mistral-7b,arc,simple,all,0.480065472908318,-0.035057782136298433,-0.08533626178018627,0.01679398759466199,439.38505861121706
mistral-7b,arc,simple,all,0.48555835463106634,-0.036239947488535,-0.08581060037646825,0.015900128656933517,440.0449113386075
mistral-7b,arc,simple,all,0.49105123635381465,-0.037556139718082075,-0.0870824245350178,0.014816499881580677,441.13380548129055
mistral-7b,arc,simple,all,0.4965441180765629,-0.03900653354696728,-0.08919365437074532,0.0140108344401682,442.5699879819843
mistral-7b,arc,simple,all,0.5020369997993112,-0.0405912658268378,-0.09082753808917689,0.012565492689848036,444.2650204672878
mistral-7b,arc,simple,all,0.5075298815220595,-0.04231039010590789,-0.0922088536974954,0.010549728959163066,446.1245271607067
mistral-7b,arc,simple,all,0.5130227632448077,-0.044163809558629946,-0.09456065356897661,0.009360559639237048,448.0486816332976
mistral-7b,arc,simple,all,0.518515644967556,-0.046151192061862474,-0.09683237598744261,0.008028366837468217,449.9326801697872
mistral-7b,arc,simple,all,0.5240085266903043,-0.04827187111591659,-0.0984991156377878,0.005666733442239839,451.6674158738225
mistral-7b,arc,simple,all,0.5295014084130526,-0.05052473624635679,-0.10111509247385198,0.00302069802308015,453.1405325213643
mistral-7b,arc,simple,all,0.5349942901358009,-0.052908116511457944,-0.10338382588945806,0.0007098902528618734,454.23799561623656
mistral-7b,arc,simple,all,0.5404871718585491,-0.055419660785211024,-0.10657260873976063,-0.002042034265836128,454.84626543707907
mistral-7b,arc,simple,all,0.5459800535812974,-0.058056218572585944,-0.11017965615468472,-0.005241929883264464,454.85509018715805
mistral-7b,arc,simple,all,0.5514729353040457,-0.06081372521499401,-0.11318575775770033,-0.006809894293037098,454.16085698193876
mistral-7b,arc,simple,all,0.5569658170267939,-0.06368709542348429,-0.11623366505477002,-0.009781955245023524,452.6703490747666
mistral-7b,arc,simple,all,0.5624586987495422,-0.0666701290950876,-0.11922168061083924,-0.012698666841363912,450.3046690975177
mistral-7b,arc,simple,all,0.5679515804722906,-0.06975543328403794,-0.12305316849341694,-0.01540868446862531,447.00301406552046
mistral-7b,arc,simple,all,0.5734444621950388,-0.07293436397910996,-0.12693341878326433,-0.018474159042913912,442.7259442903668
mistral-7b,arc,simple,all,0.5789373439177871,-0.07619699095447653,-0.13102435075659666,-0.021637169196352897,437.45778922535095
mistral-7b,arc,simple,all,0.5844302256405354,-0.07953208840021925,-0.13536668006260863,-0.025950301987930857,431.20788659351183
mistral-7b,arc,simple,all,0.5899231073632836,-0.08292715330128216,-0.1396095826609596,-0.028455303290271957,424.0104551284422
mistral-7b,arc,simple,all,0.595415989086032,-0.08636845263876304,-0.1445475537586987,-0.031169737910843542,415.9230429323873
mistral-7b,arc,simple,all,0.6009088708087802,-0.08984109947091887,-0.14807711012484814,-0.03395972025854687,407.02365045647724
mistral-7b,arc,simple,all,0.6064017525315284,-0.09332915686475556,-0.15265170235985442,-0.03769281984606105,397.40677249963636
mistral-7b,arc,simple,all,0.6118946342542768,-0.09681576755626722,-0.15653390473672288,-0.04009259416311987,387.1787124560433
mistral-7b,arc,simple,all,0.617387515977025,-0.10028330618890569,-0.16117802842894652,-0.04240157793880304,376.45257747178056
mistral-7b,arc,simple,all,0.6228803976997733,-0.10371355008649928,-0.16508560004836464,-0.044247180134621374,365.34336012571225
mistral-7b,arc,simple,all,0.6283732794225216,-0.1070878638228788,-0.1694548130574893,-0.04592329509647327,353.96345757543355
mistral-7b,arc,simple,all,0.6338661611452698,-0.11038739240685613,-0.1741306263681382,-0.04888405414096062,342.4188885185788
mistral-7b,arc,simple,all,0.6393590428680181,-0.1135932577403227,-0.1788945383597914,-0.04924681846743938,330.8063615018536
mistral-7b,arc,simple,all,0.6448519245907665,-0.11668675313945019,-0.18358287799511372,-0.05164588157281663,319.2112437798673
mistral-7b,arc,simple,all,0.6503448063135147,-0.11964953112165766,-0.1876785721332906,-0.054665911100820454,307.70639221781704
mistral-7b,arc,simple,all,0.655837688036263,-0.12246378031988793,-0.19141955053779863,-0.05634029556179308,296.3517445780147
mistral-7b,arc,simple,all,0.6613305697590113,-0.12511238823871226,-0.19522602150839666,-0.05858262336783164,285.194532878977
mistral-7b,arc,simple,all,0.6668234514817595,-0.12757908754904285,-0.19905338603739164,-0.059129535168572715,274.26996776885
mistral-7b,arc,simple,all,0.6723163332045079,-0.12984858465851143,-0.20376490989515733,-0.06040383249339246,263.6022487619183
mistral-7b,arc,simple,all,0.6778092149272561,-0.13190667032128822,-0.20648820687542968,-0.0606513905992765,253.20577359991256
mistral-7b,arc,simple,all,0.6833020966500044,-0.1337403129978843,-0.20946313747749487,-0.06071856122177557,243.08644514820082
mistral-7b,arc,simple,all,0.6887949783727527,-0.13533773648543246,-0.21188412576941984,-0.06119794617444205,233.24300143804768
mistral-7b,arc,simple,all,0.6942878600955009,-0.13668848396747402,-0.21465023826580637,-0.06025333763875617,223.66832035194776
mistral-7b,arc,simple,all,0.6997807418182492,-0.13778347104837052,-0.21597231878702386,-0.05976053209509189,214.35067286353063
mistral-7b,arc,simple,all,0.7052736235409975,-0.13861503052367347,-0.21656185516162782,-0.05985742203030319,205.27491646948147
mistral-7b,arc,simple,all,0.7107665052637457,-0.1391769515892567,-0.21941668783418009,-0.05999369258426328,196.42363289453343
mistral-7b,arc,simple,all,0.716259386986494,-0.1394645159152136,-0.22312549130355183,-0.05947030043597513,187.77822107033614
mistral-7b,arc,simple,all,0.7217522687092424,-0.13947453252166472,-0.2253716548157748,-0.059211153080647096,179.31995772436989
mistral-7b,arc,simple,all,0.7272451504319906,-0.13920537271772615,-0.2271188522782644,-0.058233467700201866,171.03103373999232
mistral-7b,arc,simple,all,0.732738032154739,-0.13865700553516344,-0.22666834155648846,-0.05523479145178891,162.8955650614031
mistral-7b,arc,simple,all,0.7382309138774872,-0.13783103314608272,-0.2261946474511725,-0.05255894056193186,154.9005630475415
mistral-7b,arc,simple,errors,0.29939706027507784,-0.03697214018511664,-0.14729303791945414,0.0719773430576859,48.180160588256726
mistral-7b,arc,simple,errors,0.304800918199122,-0.0376230590231348,-0.14547537161429333,0.06847838827034333,50.024259877440066
mistral-7b,arc,simple,errors,0.3102047761231661,-0.038334218640504424,-0.1430427886417679,0.06491530028437022,52.06989779293135
mistral-7b,arc,simple,errors,0.31560863404721023,-0.03910589784237899,-0.14005682914329182,0.06262611603828132,54.330091458753245
mistral-7b,arc,simple,errors,0.32101249197125437,-0.03993724732497297,-0.13890009320353755,0.05932423808646753,56.8141784451576
mistral-7b,arc,simple,errors,0.3264163498952985,-0.040826122151494296,-0.1350243746877608,0.055735873495706086,59.52567435251171
mistral-7b,arc,simple,errors,0.3318202078193426,-0.041768945258113095,-0.13637833016077275,0.05178472347635767,62.45967295700438
mistral-7b,arc,simple,errors,0.33722406574338676,-0.04276061940746299,-0.13503970032292353,0.04790384005826911,65.59994541074757
mistral-7b,arc,simple,errors,0.3426279236674309,-0.04379450507063247,-0.1334859505308184,0.04562342043544884,68.916082928926
mistral-7b,arc,simple,errors,0.348031781591475,-0.04486247962438776,-0.1328051977308398,0.04429207204031226,72.3612575747681
mistral-7b,arc,simple,errors,0.35343563951551915,-0.045955088658563716,-0.1312590200968794,0.041000811725881145,75.87138700674224
mistral-7b,arc,simple,errors,0.3588394974395633,-0.047061793134513294,-0.1328832575216916,0.03726519206509075,79.36656945649374
mistral-7b,arc,simple,errors,0.3642433553636074,-0.048171307147569266,-0.13409276093648356,0.03467336422632305,82.75546475814397
mistral-7b,arc,simple,errors,0.36964721328765154,-0.04927201116632313,-0.1337672825839007,0.03267257670654696,85.9427389732696
mistral-7b,arc,simple,errors,0.3750510712116957,-0.05035241628684463,-0.13432129383890137,0.030822844192944832,88.83881504396211
mistral-7b,arc,simple,errors,0.3804549291357398,-0.05140164782735845,-0.13409147607062413,0.0313350692652185,91.37024842958307
mistral-7b,arc,simple,errors,0.38585878705978394,-0.052409912866526125,-0.1347663929314882,0.031912113143491724,93.48849840739815
mistral-7b,arc,simple,errors,0.39126264498382807,-0.05336891691267285,-0.13826080399771,0.030915502022378156,95.17504882084715
mistral-7b,arc,simple,errors,0.3966665029078722,-0.054272199816379596,-0.14177212510370105,0.033114550727975,96.44177707854817
mistral-7b,arc,simple,errors,0.40207036083191633,-0.05511536952214842,-0.1432456477508717,0.032102377564979453,97.32680393435061
mistral-7b,arc,simple,errors,0.40747421875596046,-0.05589622287511064,-0.14566516668640966,0.032190376897361976,97.88720601168788
mistral-7b,arc,simple,errors,0.4128780766800046,-0.05661475373353736,-0.14608220613240094,0.03319700547694434,98.19050717820285
mistral-7b,arc,simple,errors,0.4182819346040487,-0.057273058452974805,-0.14791928421854636,0.03331987071233455,98.30670964113466
mistral-7b,arc,simple,errors,0.42368579252809285,-0.057875156183324394,-0.14944063662590476,0.03480405441064802,98.30202010284316
mistral-7b,arc,simple,errors,0.429089650452137,-0.05842674573219329,-0.15121082585595544,0.035379089482064086,98.23471387812643
mistral-7b,arc,simple,errors,0.4344935083761811,-0.05893492198133789,-0.15267372959508071,0.03572919608344526,98.15301704156933
mistral-7b,arc,simple,errors,0.43989736630022525,-0.059407873467542026,-0.15477303924429572,0.03587731941006575,98.0945722677274
mistral-7b,arc,simple,errors,0.4453012242242694,-0.059854579510474626,-0.15584247247707828,0.035432827109395625,98.08696260229387
